OrderDate,ProdId,Quantity
2020-03-23,4604,5.0000
2020-03-23,170,2.0000
2020-03-23,171,20.0000
2020-03-23,365,2.0000
2020-03-23,930,90.0000
2020-03-23,997,3.0000
2020-03-23,1210,3.0000
2020-03-23,2316,2.0000
2020-03-23,2433,3.0000
2020-03-23,3133,2.0000
2020-03-23,5029,6.0000
2020-03-23,3745,7.0000
2020-03-23,3982,2.0000
2020-03-23,4224,2.0000
2020-03-23,4307,3.0000
2020-03-23,4383,2.0000
2020-03-23,4665,7.0000
2020-03-23,4676,2.0000
2020-03-23,4762,3.0000
2020-03-23,620,2.0000
2020-03-23,1994,6.0000
2020-03-23,2929,5.0000
2020-03-23,2814,1.0000
2020-03-23,2815,1.0000
2020-03-23,3362,6.0000
2020-03-23,1500,1.0000
2020-03-24,170,4.0000
2020-03-24,231,7.0000
2020-03-24,4095,20.0000
2020-03-24,4686,2.0000
2020-03-24,2734,2.0000
2020-03-24,1259,10.0000
2020-03-24,2987,4.0000
2020-03-24,3253,10.0000
2020-03-24,3297,15.0000
2020-03-24,3507,3.0000
2020-03-24,153,2.0000
2020-03-24,360,4.0000
2020-03-24,630,15.0000
2020-03-24,888,10.0000
2020-03-24,1126,3.0000
2020-03-24,1129,3.0000
2020-03-24,1463,8.0000
2020-03-24,1630,5.0000
2020-03-24,1731,10.0000
2020-03-24,2172,4.0000
2020-03-24,2194,2.0000
2020-03-24,2216,5.0000
2020-03-24,3184,8.0000
2020-03-24,3697,2.0000
2020-03-24,3824,3.0000
2020-03-24,4713,60.0000
2020-03-24,3960,20.0000
2020-03-24,3647,2.0000
2020-03-24,4028,1.0000
2020-03-24,2240,5.0000
2020-03-24,2238,3.0000
2020-03-24,2239,3.0000
2020-03-24,2237,5.0000
2020-03-23,1500,10.0000
2020-03-23,1501,5.0000
2020-03-23,5083,5.0000
2020-03-24,5401,100.0000
2020-03-24,1305,10.0000
2020-03-24,1307,7.0000
2020-03-24,1309,10.0000
2020-03-24,2951,2.0000
2020-03-24,4927,2.0000
2020-03-25,172,2.0000
2020-03-25,266,8.0000
2020-03-25,271,10.0000
2020-03-25,455,1.0000
2020-03-25,260,6.0000
2020-03-25,1210,2.0000
2020-03-25,1361,1.0000
2020-03-25,2094,24.0000
2020-03-25,3516,1.0000
2020-03-25,3910,2.0000
2020-03-25,1095,1.0000
2020-03-25,1614,2.0000
2020-03-25,2303,1.0000
2020-03-25,2728,2.0000
2020-03-25,2922,20.0000
2020-03-25,3665,30.0000
2020-03-25,3934,1.0000
2020-03-25,2224,3.0000
2020-03-25,3112,3.0000
2020-03-25,3697,2.0000
2020-03-24,3014,2.0000
2020-03-24,2989,2.0000
2020-03-24,3614,100.0000
2020-03-24,3779,3.0000
2020-03-24,3913,5.0000
2020-03-24,4418,1.0000
2020-03-24,473,5.0000
2020-03-24,4937,1.0000
2020-03-24,471,5.0000
2020-03-24,4893,6.0000
2020-03-25,928,30.0000
2020-03-25,929,100.0000
2020-03-25,3614,50.0000
2020-03-27,4083,1.0000
2020-03-24,131,30.0000
2020-03-24,436,1.0000
2020-03-24,816,2.0000
2020-03-24,901,4.0000
2020-03-24,925,3.0000
2020-03-24,1001,1.0000
2020-03-24,1002,3.0000
2020-03-24,1469,1.0000
2020-03-24,1952,2.0000
2020-03-24,2924,3.0000
2020-03-24,3324,1.0000
2020-03-24,4380,2.0000
2020-03-24,4795,1.0000
2020-03-25,931,1.0000
2020-03-25,1121,3.0000
2020-03-25,4142,2.0000
2020-03-25,4224,1.0000
2020-03-24,1461,3.0000
2020-03-24,1494,1.0000
2020-03-24,1971,1.0000
2020-03-24,2065,1.0000
2020-03-24,2286,1.0000
2020-03-25,4314,10.0000
2020-03-25,4314,1.0000
2020-03-25,4611,1.0000
2020-03-25,1723,1.0000
2020-03-25,445,1.0000
2020-03-25,1095,1.0000
2020-03-25,4429,3.0000
2020-03-25,266,8.0000
2020-03-25,271,6.0000
2020-03-25,4217,2.0000
2020-03-25,1626,2.0000
2020-03-25,5024,2.0000
2020-03-25,1979,1.0000
2020-03-25,2011,2.0000
2020-03-25,2931,2.0000
2020-03-25,3240,1.0000
2020-03-25,3251,1.0000
2020-03-25,3536,20.0000
2020-03-25,3965,5.0000
2020-03-25,4686,1.0000
2020-03-25,1122,1.0000
2020-03-25,786,4.0000
2020-03-25,1060,2.0000
2020-03-25,871,2.0000
2020-03-25,1317,2.0000
2020-03-25,1967,2.0000
2020-03-25,1995,1.0000
2020-03-25,2068,1.0000
2020-03-25,2520,2.0000
2020-03-25,2579,2.0000
2020-03-24,1700,1.0000
2020-03-24,1701,16.0000
2020-03-24,1220,1.0000
2020-03-24,4159,5.0000
2020-03-24,4315,10.0000
2020-03-18,4159,3.0000
2020-03-18,2754,1.0000
2020-03-26,262,5.0000
2020-03-26,275,30.0000
2020-03-26,349,1.0000
2020-03-26,1316,4.0000
2020-03-26,2148,5.0000
2020-03-26,2729,1.0000
2020-03-26,3006,70.0000
2020-03-26,3513,4.0000
2020-03-26,3626,3.0000
2020-03-26,3770,30.0000
2020-03-26,4154,2.0000
2020-03-26,4937,7.0000
2020-03-26,447,1.0000
2020-03-30,2751,1.0000
2020-03-30,4318,1.0000
2020-03-26,5211,4.0000
2020-03-26,1209,6.0000
2020-03-26,4592,30.0000
2020-03-26,2951,3.0000
2020-03-26,2869,1.0000
2020-03-26,2081,50.0000
2020-03-26,5404,10.0000
2020-03-26,5405,2.0000
2020-03-26,5412,5.0000
2020-03-26,5266,10.0000
2020-03-26,5408,1.0000
2020-03-26,5409,1.0000
2020-03-26,5410,100.0000
2020-03-26,5407,1.0000
2020-03-26,5276,2.0000
2020-03-26,5411,2.0000
2020-03-26,5403,200.0000
2020-03-26,4893,10.0000
2020-03-26,2306,2.0000
2020-03-26,2810,20.0000
2020-03-26,3184,2.0000
2020-03-26,1262,10.0000
2020-03-26,4789,3.0000
2020-03-26,1341,1.0000
2020-03-26,1193,2.0000
2020-03-26,1206,2.0000
2020-03-26,5296,1.0000
2020-03-26,2430,10.0000
2020-03-26,4469,6.0000
2020-03-26,4674,1.0000
2020-03-26,4681,1.0000
2020-03-26,4689,1.0000
2020-03-26,4982,3.0000
2020-03-23,4882,100.0000
2020-03-21,4882,500.0000
2020-03-26,5398,100.0000
2020-03-25,4882,100.0000
2020-03-26,4882,200.0000
2020-03-26,5398,400.0000
2020-03-26,237,1.0000
2020-03-26,365,1.0000
2020-03-26,1210,3.0000
2020-03-26,1627,4.0000
2020-03-26,2175,1.0000
2020-03-26,3980,3.0000
2020-03-26,4447,2.0000
2020-03-26,265,1.0000
2020-03-24,5160,1.0000
2020-03-25,1642,100.0000
2020-03-25,1764,2.0000
2020-03-25,1780,1.0000
2020-03-25,1852,2.0000
2020-03-25,1995,1.0000
2020-03-25,2082,2.0000
2020-03-25,2134,4.0000
2020-03-25,2135,10.0000
2020-03-25,2582,5.0000
2020-03-25,2989,1.0000
2020-03-25,3062,2.0000
2020-03-25,3662,10.0000
2020-03-25,3701,20.0000
2020-03-25,5403,20.0000
2020-03-25,4342,60.0000
2020-03-25,4298,2.0000
2020-03-25,4294,1.0000
2020-03-25,4429,2.0000
2020-03-25,4712,1.0000
2020-03-25,4964,1.0000
2020-03-24,2077,20.0000
2020-03-24,4585,10.0000
2020-03-24,5413,10.0000
2020-03-24,2075,20.0000
2020-03-21,1866,50.0000
2020-03-21,1866,5.0000
2020-03-21,1582,100.0000
2020-03-21,1582,10.0000
2020-03-23,5364,3.0000
2020-03-23,5365,3.0000
2020-03-23,5139,10.0000
2020-03-23,5171,10.0000
2020-03-23,5169,1.0000
2020-03-23,2077,5.0000
2020-03-23,5148,1.0000
2020-03-23,5149,1.0000
2020-03-26,5415,6.0000
2020-03-26,5414,10.0000
2020-03-26,2973,1.0000
2020-03-26,2965,2.0000
2020-03-26,2971,1.0000
2020-03-26,2378,3.0000
2020-03-26,2379,5.0000
2020-03-26,2381,2.0000
2020-03-26,2382,2.0000
2020-03-26,2860,2.0000
2020-03-26,1099,2.0000
2020-03-26,1101,2.0000
2020-03-26,2425,1.0000
2020-03-16,3022,1.0000
2020-03-16,3019,3.0000
2020-03-16,3025,5.0000
2020-03-16,3021,2.0000
2020-03-16,3018,5.0000
2020-03-16,3024,10.0000
2020-03-16,3026,10.0000
2020-03-16,3020,3.0000
2020-03-16,3023,5.0000
2020-03-16,3057,5.0000
2020-03-16,3055,1.0000
2020-03-16,3058,4.0000
2020-03-16,3056,2.0000
2020-03-16,3036,8.0000
2020-03-16,3037,10.0000
2020-03-16,3043,1.0000
2020-03-16,3045,1.0000
2020-03-16,3047,6.0000
2020-03-27,1345,1.0000
2020-03-27,3868,2.0000
2020-03-27,4358,2.0000
2020-03-27,4354,2.0000
2020-03-27,4718,2.0000
2020-03-27,4915,20.0000
2020-03-20,2292,20.0000
2020-03-27,5416,2.0000
2020-03-27,612,30.0000
2020-03-27,2579,3.0000
2020-03-27,2834,1.0000
2020-03-27,3713,40.0000
2020-03-27,4195,5.0000
2020-03-27,4302,3.0000
2020-03-27,4409,1.0000
2020-03-27,4420,1.0000
2020-03-27,4568,2.0000
2020-03-27,113,1.0000
2020-03-27,1460,2.0000
2020-03-27,3559,2.0000
2020-03-27,3982,2.0000
2020-03-27,4450,4.0000
2020-03-27,2808,5.0000
2020-03-30,796,2.0000
2020-03-30,1308,6.0000
2020-03-30,2697,1.0000
2020-03-30,4864,1.0000
2020-03-27,1126,3.0000
2020-03-28,1394,3.0000
2020-03-28,3363,3.0000
2020-03-27,522,6.0000
2020-03-28,523,5.0000
2020-03-27,5417,1.0000
2020-03-27,3650,1.0000
2020-03-27,4012,1.0000
2020-03-27,4081,1.0000
2020-03-27,4079,1.0000
2020-03-27,4361,1.0000
2020-03-27,4362,1.0000
2020-03-27,4355,1.0000
2020-03-27,4356,1.0000
2020-03-27,1686,4.0000
2020-03-27,1721,4.0000
2020-03-27,1800,3.0000
2020-03-27,2131,4.0000
2020-03-27,3186,1.0000
2020-03-27,4973,10.0000
2020-03-27,365,2.0000
2020-03-27,265,2.0000
2020-03-27,4389,1.0000
2020-03-27,3986,2.0000
2020-03-27,525,10.0000
2020-03-27,526,10.0000
2020-03-27,828,5.0000
2020-03-27,1077,3.0000
2020-03-27,1107,1.0000
2020-03-27,5408,2.0000
2020-03-27,2562,1.0000
2020-03-27,647,3.0000
2020-03-28,173,2.0000
2020-03-28,263,20.0000
2020-03-28,1380,3.0000
2020-03-28,1509,5.0000
2020-03-28,2023,3.0000
2020-03-28,2110,2.0000
2020-03-28,2701,40.0000
2020-03-28,3068,4.0000
2020-03-28,3676,2.0000
2020-03-28,4089,2.0000
2020-03-28,4182,150.0000
2020-03-28,4656,3.0000
2020-03-30,996,6.0000
2020-03-28,1626,2.0000
2020-03-28,1855,2.0000
2020-03-28,5409,1.0000
2020-03-28,4684,1.0000
2020-03-28,4994,2.0000
2020-03-28,5063,1.0000
2020-03-28,450,1.0000
2020-03-28,443,1.0000
2020-03-27,2303,1.0000
2020-03-27,1007,15.0000
2020-03-27,1385,1.0000
2020-03-27,1584,10.0000
2020-03-27,5200,4.0000
2020-03-27,1799,3.0000
2020-03-27,2115,3.0000
2020-03-27,3678,1.0000
2020-03-27,2139,1.0000
2020-03-28,1999,6.0000
2020-03-28,2175,2.0000
2020-03-28,3360,4.0000
2020-03-28,4306,3.0000
2020-03-30,232,10.0000
2020-03-28,4775,1.0000
2020-03-28,1437,5.0000
2020-03-28,2284,1.0000
2020-03-28,2858,10.0000
2020-03-28,2819,1.0000
2020-03-31,5067,2.0000
2020-03-30,1039,3.0000
2020-03-30,1110,1.0000
2020-03-30,1240,1.0000
2020-03-30,454,2.0000
2020-03-30,4998,2.0000
2020-03-30,4914,1.0000
2020-03-29,5414,30.0000
2020-03-29,3178,2.0000
2020-03-29,3772,15.0000
2020-03-29,4677,3.0000
2020-03-29,5401,100.0000
2020-03-29,3616,170.0000
2020-03-29,3616,10.0000
2020-03-30,5415,1.0000
2020-03-30,5414,1.0000
2020-03-30,223,2.0000
2020-03-30,424,1.0000
2020-03-30,1178,13.0000
2020-03-30,1285,1.0000
2020-03-30,1460,2.0000
2020-03-30,3965,3.0000
2020-03-30,1004,1.0000
2020-03-30,280,4.0000
2020-03-30,3182,2.0000
2020-04-01,4879,200.0000
2020-03-30,3184,3.0000
2020-03-30,587,1.0000
2020-03-30,4460,2.0000
2020-03-30,3986,2.0000
2020-03-26,5409,2.0000
2020-03-30,645,3.0000
2020-03-30,2153,20.0000
2020-03-30,2154,7.0000
2020-03-30,2216,3.0000
2020-03-30,2138,10.0000
2020-03-30,2139,5.0000
2020-03-30,4775,1.0000
2020-03-28,1500,6.0000
2020-03-28,1501,1.0000
2020-03-30,4389,1.0000
2020-03-30,2003,3.0000
2020-03-30,1228,1.0000
2020-03-30,2743,1.0000
2020-03-30,1780,1.0000
2020-03-30,2429,6.0000
2020-03-30,2815,1.0000
2020-03-30,4722,200.0000
2020-03-30,2059,20.0000
2020-03-30,2371,3.0000
2020-03-30,2391,1.0000
2020-03-30,3254,3.0000
2020-03-30,3264,10.0000
2020-03-30,3289,3.0000
2020-03-30,3291,2.0000
2020-03-30,3696,2.0000
2020-03-30,647,5.0000
2020-03-30,232,10.0000
2020-03-30,2153,40.0000
2020-03-30,2154,3.0000
2020-03-30,1035,6.0000
2020-03-30,1037,10.0000
2020-03-30,4438,1.0000
2020-03-30,4692,1.0000
2020-03-30,1889,1.0000
2020-03-30,2120,20.0000
2020-03-30,2582,6.0000
2020-03-30,2631,2.0000
2020-03-30,2993,8.0000
2020-03-30,5054,48.0000
2020-03-30,5414,8.0000
2020-03-30,5410,100.0000
2020-03-26,1501,3.0000
2020-03-26,2188,1.0000
2020-03-26,2191,1.0000
2020-03-30,602,5.0000
2020-03-30,1201,1.0000
2020-03-30,1736,2.0000
2020-03-30,3251,25.0000
2020-03-30,3965,10.0000
2020-03-30,4364,1.0000
2020-03-30,4360,1.0000
2020-03-30,4361,1.0000
2020-03-30,4356,1.0000
2020-03-30,4792,3.0000
2020-03-30,2433,2.0000
2020-03-30,4775,1.0000
2020-04-01,1753,20.0000
2020-03-31,2754,1.0000
2020-03-31,4318,1.0000
2020-03-31,455,1.0000
2020-03-31,476,2.0000
2020-03-31,1380,2.0000
2020-03-31,1743,1.0000
2020-03-31,2714,3.0000
2020-03-31,4326,1.0000
2020-03-31,4467,3.0000
2020-03-31,147,1.0000
2020-03-31,2313,1.0000
2020-03-31,3185,20.0000
2020-03-31,282,2.0000
2020-03-30,2814,3.0000
2020-03-31,743,1.0000
2020-03-31,513,1.0000
2020-03-31,215,4.0000
2020-03-31,628,2.0000
2020-03-31,1312,3.0000
2020-03-31,1644,3.0000
2020-03-31,2645,3.0000
2020-03-31,4087,2.0000
2020-03-31,4352,3.0000
2020-03-31,4702,8.0000
2020-03-31,3687,7.0000
2020-03-31,215,2.0000
2020-03-31,1437,1.0000
2020-03-31,2179,2.0000
2020-03-31,2069,2.0000
2020-03-31,2070,2.0000
2020-03-31,2921,2.0000
2020-03-31,307,6.0000
2020-03-31,1007,13.0000
2020-03-31,1048,2.0000
2020-03-30,5374,20.0000
2020-03-31,3712,1.0000
2020-03-31,4368,2.0000
2020-03-31,5410,10.0000
2020-03-23,5400,100.0000
2020-03-23,5402,100.0000
2020-03-30,5400,20.0000
2020-03-30,5418,10.0000
2020-03-30,4882,50.0000
2020-03-31,4882,100.0000
2020-04-01,800,1.0000
2020-04-01,1285,1.0000
2020-04-01,1596,3.0000
2020-04-01,3080,3.0000
2020-04-01,4465,1.0000
2020-04-01,4981,3.0000
2020-04-07,766,2.0000
2020-04-01,459,5.0000
2020-04-01,4307,3.0000
2020-04-01,4571,1.0000
2020-04-01,4621,10.0000
2020-04-01,4888,20.0000
2020-04-01,4936,30.0000
2020-04-01,333,1.0000
2020-04-01,790,1.0000
2020-04-01,1187,2.0000
2020-04-01,1291,3.0000
2020-04-01,1780,1.0000
2020-04-01,2608,3.0000
2020-04-01,3259,1.0000
2020-04-01,4667,10.0000
2020-04-01,4979,1.0000
2020-04-07,147,2.0000
2020-04-07,1389,1.0000
2020-04-07,4448,1.0000
2020-04-02,4666,3.0000
2020-04-01,321,100.0000
2020-04-01,1572,12.0000
2020-04-01,1583,12.0000
2020-04-01,2235,10.0000
2020-04-01,3713,160.0000
2020-04-01,1863,48.0000
2020-04-01,1867,24.0000
2020-04-01,1574,20.0000
2020-04-01,5204,30.0000
2020-04-01,5813,60.0000
2020-04-01,1684,8.0000
2020-04-01,4292,57.0000
2020-04-01,3522,2.0000
2020-04-01,3815,2.0000
2020-04-01,3979,2.0000
2020-04-01,5414,30.0000
2020-04-01,1502,1.0000
2020-04-01,5414,8.0000
2020-04-01,5410,100.0000
2020-04-01,892,1.0000
2020-04-01,4595,1.0000
2020-04-01,4634,2.0000
2020-04-01,4766,13.0000
2020-04-01,4994,2.0000
2020-04-01,544,3.0000
2020-04-01,3774,1.0000
2020-04-01,4425,2.0000
2020-04-01,5420,1.0000
2020-04-01,5421,10.0000
2020-04-01,1327,1.0000
2020-04-01,1326,10.0000
2020-04-01,4595,1.0000
2020-04-01,5410,200.0000
2020-06-15,2006,2.0000
2020-04-02,239,1.0000
2020-04-02,2613,3.0000
2020-04-02,2931,2.0000
2020-04-02,4435,3.0000
2020-04-02,312,4.0000
2020-04-02,4921,1.0000
2020-04-02,789,1.0000
2020-04-02,786,2.0000
2020-04-02,2373,5.0000
2020-04-02,995,1.0000
2020-04-02,1158,3.0000
2020-04-02,1240,1.0000
2020-04-02,1381,4.0000
2020-04-02,1847,10.0000
2020-04-02,825,4.0000
2020-04-02,2991,10.0000
2020-04-02,2994,1.0000
2020-04-02,3292,10.0000
2020-04-02,3300,1.0000
2020-04-02,3564,3.0000
2020-04-02,3687,2.0000
2020-04-02,4298,2.0000
2020-04-02,4905,1.0000
2020-04-02,4912,1.0000
2020-04-02,2085,2.0000
2020-04-02,1126,3.0000
2020-04-02,5021,30.0000
2020-04-02,1484,1.0000
2020-04-02,2048,2.0000
2020-04-02,3691,1.0000
2020-04-02,828,2.0000
2020-04-02,3563,2.0000
2020-04-02,3815,3.0000
2020-04-02,4853,2.0000
2020-04-02,5214,2.0000
2020-04-02,620,2.0000
2020-04-02,5359,2.0000
2020-04-02,1559,50.0000
2020-04-02,1074,3.0000
2020-04-02,4354,1.0000
2020-04-02,1419,2.0000
2020-04-02,1460,4.0000
2020-04-02,2198,2.0000
2020-04-03,220,2.0000
2020-04-03,445,2.0000
2020-04-03,2437,1.0000
2020-04-03,3857,1.0000
2020-04-03,3977,1.0000
2020-04-03,4353,1.0000
2020-04-03,3118,2.0000
2020-04-03,4386,1.0000
2020-04-03,4653,1.0000
2020-04-06,647,6.0000
2020-04-06,1346,2.0000
2020-04-06,3606,1.0000
2020-04-06,4354,1.0000
2020-04-06,1306,20.0000
2020-04-08,1079,4.0000
2020-04-08,1133,20.0000
2020-04-03,1186,1.0000
2020-04-03,1727,2.0000
2020-04-03,5129,3.0000
2020-04-03,2066,1.0000
2020-04-03,5281,2.0000
2020-04-03,4223,5.0000
2020-04-03,4907,1.0000
2020-04-07,1228,1.0000
2020-04-03,1721,4.0000
2020-04-03,2319,30.0000
2020-04-03,4875,2.0000
2020-04-03,5386,2.0000
2020-04-03,3522,4.0000
2020-04-03,4191,2.0000
2020-04-03,4191,1.0000
2020-04-03,5423,1.0000
2020-04-03,5426,1.0000
2020-04-03,5425,1.0000
2020-04-03,5424,1.0000
2020-04-03,5422,1.0000
2020-04-03,5259,1.0000
2020-04-03,3829,1.0000
2020-04-04,545,3.0000
2020-04-04,4593,2.0000
2020-04-04,4921,1.0000
2020-04-04,233,1.0000
2020-04-03,2292,10.0000
2020-04-03,5429,20.0000
2020-04-03,1457,100.0000
2020-04-03,5430,30.0000
2020-04-03,2078,400.0000
2020-04-03,2077,12.0000
2020-04-03,5433,100.0000
2020-04-03,5153,10.0000
2020-04-03,5139,20.0000
2020-04-03,5219,3.0000
2020-04-03,5148,1.0000
2020-04-03,5149,2.0000
2020-04-03,5157,1.0000
2020-04-03,4369,1.0000
2020-04-03,4700,1.0000
2020-04-03,5434,1.0000
2020-04-03,5435,1.0000
2020-04-08,3657,1.0000
2020-04-08,4400,1.0000
2020-04-04,1060,2.0000
2020-04-04,2224,2.0000
2020-04-04,4591,2.0000
2020-04-04,4886,1.0000
2020-04-04,308,7.0000
2020-04-04,213,3.0000
2020-04-04,1522,2.0000
2020-04-04,2586,3.0000
2020-04-04,3006,30.0000
2020-04-04,3175,1.0000
2020-04-04,5295,1.0000
2020-04-04,1344,1.0000
2020-04-03,3028,20.0000
2020-04-03,3029,20.0000
2020-04-03,3027,20.0000
2020-04-03,3024,10.0000
2020-04-03,3036,3.0000
2020-04-03,3037,20.0000
2020-04-03,3054,2.0000
2020-04-03,3047,20.0000
2020-04-03,3045,5.0000
2020-04-03,3039,4.0000
2020-04-03,5410,150.0000
2020-04-04,1559,50.0000
2020-04-04,2023,2.0000
2020-04-04,3224,1.0000
2020-04-04,4366,1.0000
2020-04-04,1279,2.0000
2020-04-04,825,6.0000
2020-04-04,3576,3.0000
2020-04-04,3704,2.0000
2020-04-03,5259,17.0000
2020-04-03,5431,3.0000
2020-04-04,5401,150.0000
2020-04-04,3834,1.0000
2020-04-04,2439,1.0000
2020-04-04,2037,1.0000
2020-04-07,765,1.0000
2020-04-06,2363,1.0000
2020-04-08,4400,1.0000
2020-04-06,4362,1.0000
2020-04-06,2981,1.0000
2020-04-06,3309,10.0000
2020-04-06,3535,4.0000
2020-04-06,4156,1.0000
2020-04-06,4619,1.0000
2020-04-06,4990,1.0000
2020-04-06,5436,1.0000
2020-04-06,630,7.0000
2020-04-06,5084,10.0000
2020-04-06,1044,4.0000
2020-04-06,3829,1.0000
2020-04-06,5155,1.0000
2020-04-06,604,3.0000
2020-04-06,1107,1.0000
2020-04-06,1111,1.0000
2020-04-06,1171,1.0000
2020-04-06,1380,2.0000
2020-04-06,1743,1.0000
2020-04-06,2135,10.0000
2020-04-06,2580,2.0000
2020-04-06,2714,3.0000
2020-04-06,3289,3.0000
2020-04-06,3300,1.0000
2020-04-06,3560,4.0000
2020-04-06,3931,2.0000
2020-04-06,3973,1.0000
2020-04-06,4088,3.0000
2020-04-06,4568,1.0000
2020-04-06,113,1.0000
2020-04-06,2113,2.0000
2020-04-06,5035,2.0000
2020-04-06,537,1.0000
2020-04-06,4595,1.0000
2020-04-06,547,3.0000
2020-04-06,5400,30.0000
2020-04-06,5231,2.0000
2020-04-06,1412,1.0000
2020-04-06,5437,1.0000
2020-04-06,3988,1.0000
2020-04-06,3357,1.0000
2020-04-06,5410,150.0000
2020-04-07,5289,2.0000
2020-04-06,5374,30.0000
2020-04-06,1455,2.0000
2020-04-06,5401,37.0000
2020-04-06,2814,3.0000
2020-04-06,3234,1.0000
2020-04-06,3798,1.0000
2020-04-06,5386,1.0000
2020-04-06,4882,150.0000
2020-04-06,5438,40.0000
2020-04-06,341,1.0000
2020-04-06,1585,2.0000
2020-04-06,5401,80.0000
2020-04-07,1175,2.0000
2020-04-07,1506,2.0000
2020-04-07,1747,24.0000
2020-04-07,1889,1.0000
2020-04-07,5296,1.0000
2020-04-07,2011,1.0000
2020-04-07,2023,3.0000
2020-04-08,3647,2.0000
2020-04-07,3182,2.0000
2020-04-07,263,30.0000
2020-04-07,362,2.0000
2020-04-07,638,2.0000
2020-04-07,1082,13.0000
2020-04-07,2869,1.0000
2020-04-07,2886,3.0000
2020-04-07,2894,1.0000
2020-04-07,3004,2.0000
2020-04-07,3228,1.0000
2020-04-07,3266,1.0000
2020-04-07,3362,3.0000
2020-04-07,3565,2.0000
2020-04-07,3663,30.0000
2020-04-07,4298,2.0000
2020-04-07,5384,5.0000
2020-04-07,4463,1.0000
2020-04-07,4568,1.0000
2020-04-07,4869,4.0000
2020-04-07,4913,1.0000
2020-04-07,1469,2.0000
2020-04-07,2095,1.0000
2020-04-07,2316,2.0000
2020-04-07,3972,1.0000
2020-04-07,4664,2.0000
2020-04-07,4665,3.0000
2020-04-07,1220,1.0000
2020-04-07,1222,1.0000
2020-04-07,1225,1.0000
2020-04-07,4318,1.0000
2020-04-07,5401,200.0000
2020-04-08,1282,20.0000
2020-04-08,1799,3.0000
2020-04-08,239,1.0000
2020-04-08,1187,2.0000
2020-04-08,1212,2.0000
2020-04-08,1614,1.0000
2020-04-08,1855,3.0000
2020-04-08,2933,1.0000
2020-04-08,3703,26.0000
2020-04-08,4619,1.0000
2020-04-08,4681,2.0000
2020-04-08,275,80.0000
2020-04-08,3412,3.0000
2020-04-08,3713,80.0000
2020-04-08,4087,1.0000
2020-04-08,4196,9.0000
2020-04-08,4431,3.0000
2020-04-08,4895,2.0000
2020-04-08,4933,3.0000
2020-04-08,1394,3.0000
2020-04-08,1762,3.0000
2020-04-08,1849,2.0000
2020-04-08,2094,48.0000
2020-04-08,3120,1.0000
2020-04-08,3231,1.0000
2020-04-08,3574,1.0000
2020-04-08,3943,1.0000
2020-04-08,3944,2.0000
2020-04-08,4450,2.0000
2020-04-08,3913,5.0000
2020-04-08,2568,12.0000
2020-04-08,4879,50.0000
2020-04-08,2098,17.0000
2020-04-08,5414,20.0000
2020-04-08,1036,1.0000
2020-04-08,2951,1.0000
2020-04-08,2894,2.0000
2020-04-08,5401,50.0000
2020-04-08,529,1.0000
2020-04-08,528,1.0000
2020-04-08,5410,200.0000
2020-04-08,1145,1.0000
2020-04-08,5176,2.0000
2020-04-08,1305,5.0000
2020-04-08,1307,5.0000
2020-04-08,1309,5.0000
2020-04-08,2313,1.0000
2020-04-08,4702,11.0000
2020-04-08,4595,1.0000
2020-04-14,4816,30.0000
2020-04-09,2297,2.0000
2020-04-09,3117,6.0000
2020-04-09,4299,3.0000
2020-04-09,5436,1.0000
2020-04-09,1346,1.0000
2020-04-09,1736,2.0000
2020-04-09,3161,1.0000
2020-04-09,3575,1.0000
2020-04-10,308,7.0000
2020-04-10,365,1.0000
2020-04-10,1098,2.0000
2020-04-10,1721,4.0000
2020-04-10,1952,2.0000
2020-04-10,2094,96.0000
2020-04-10,2936,2.0000
2020-04-10,4460,2.0000
2020-04-09,1725,1.0000
2020-04-09,2110,2.0000
2020-04-09,2366,2.0000
2020-04-09,2992,1.0000
2020-04-09,3228,1.0000
2020-04-09,3516,1.0000
2020-04-09,4389,1.0000
2020-04-09,4913,2.0000
2020-04-09,4992,1.0000
2020-04-14,120,10.0000
2020-04-09,2821,30.0000
2020-04-10,1474,1.0000
2020-04-09,5441,3.0000
2020-04-09,5429,10.0000
2020-04-09,1198,10.0000
2020-04-09,4880,5.0000
2020-04-09,4358,1.0000
2020-04-09,4355,1.0000
2020-04-09,3661,1.0000
2020-04-09,3683,1.0000
2020-04-09,3643,2.0000
2020-04-09,3888,2.0000
2020-04-09,5066,2.0000
2020-04-09,4342,60.0000
2020-04-09,2176,10.0000
2020-04-09,4107,2.0000
2020-04-09,4104,3.0000
2020-04-09,5418,15.0000
2020-04-09,1187,2.0000
2020-04-09,2634,3.0000
2020-04-09,3180,4.0000
2020-04-09,1367,1.0000
2020-04-09,2810,5.0000
2020-04-09,2811,5.0000
2020-04-09,5439,1.0000
2020-04-09,5437,1.0000
2020-04-09,3451,4.0000
2020-04-09,1157,4.0000
2020-04-10,140,2.0000
2020-04-10,422,15.0000
2020-04-10,2244,1.0000
2020-04-10,2573,2.0000
2020-04-10,2579,4.0000
2020-04-10,2586,3.0000
2020-04-10,3979,5.0000
2020-04-10,546,2.0000
2020-04-10,2437,2.0000
2020-04-10,3575,1.0000
2020-04-10,1008,4.0000
2020-04-10,1199,1.0000
2020-04-10,1346,2.0000
2020-04-10,2299,2.0000
2020-04-10,2370,5.0000
2020-04-10,4432,1.0000
